"iso_code","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,105.57548572927,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,105.759909255666,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,105.947348680489,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,106.004771281101,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.70587593832787,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.59022821908279,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-2.90558231301122,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-9.89676404304455,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-5.26035576348828,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-0.736055562784789,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-0.687803606960411,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-0.604721771568927,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-0.623459607163339,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-0.612477242619394,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-0.682101599479883,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,107.008593094041,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,107.152720071036,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,104.446176949761,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,99.0212275500954,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,101.198679199054,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,106.288471567937,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,107.658203800674,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,108.275302010475,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,108.577924994323,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,108.844328992912,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,109.063989286033,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.220028821690626,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.439586118270848,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-2.02134439749763,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-7.03470480810202,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-4.89885882088768,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-0.00696890545837315,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,1.37012928695844,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,1.96564459012512,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,2.18057278944956,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,2.28686482954547,,
"DEU","Germany","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,2.30380147227766,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,104.367455105566,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,104.134702233667,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,103.686264950914,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,99.3050329498793,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,100.341130050944,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,100.858767202976,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,102.133596762662,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,102.319694113101,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,2.42779992907726,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.96527375054877,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,1.31465024381197,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-3.18165791760582,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-2.43916870736404,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-2.25610609097987,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-1.3706087857601,,
"GRC","Greece","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-1.5105614559084,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,118.552784002931,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,118.797320511253,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,118.057726932364,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,110.182293890785,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,110.928784424073,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,114.512880275618,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,115.687220609549,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,116.470951473228,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,2.94878865476712,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,2.833829203082,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,1.93269993671426,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-5.05157801578914,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-4.5582167699936,,
"HUN","Hungary","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-1.61815823929705,,
